LMS	LMS CAPITAL PLC	ORD 10P	GB00B12MHD28	SHRS	Financials	Financial Services	14/03/2007	United Kingdom	GBX	£40.85	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SET3	ON15
LSAI	LOCATION SCIENCES GROUP PLC	ORD 0.01P	GB00B2PKZ581	SHRS	Technology	Technology	21/04/2008	United Kingdom	GBX	£4.72	AIM		ASQ1	AMQ1
LOK	LOK'N STORE GROUP PLC	ORD 1P	GB0007276115	SHRS	Financials	Real Estate	22/06/2005	United Kingdom	GBX	£124.66	AIM		ASX1	AIMP
LAS	LONDON & ASSOCIATED PROPERTIES PLC	ORD 10P	GB0005234223	SHRS	Financials	Real Estate	19/12/2005	United Kingdom	GBX	£22.61	MAIN MARKET	Standard Shares	SSX3	SQSL
LFI	LONDON FINANCE & INVESTMENT GROUP PLC	5P	GB0002994001	SHRS	Financials	Financial Services	16/09/1999	United Kingdom	GBX	£13.26	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
LMP	LONDONMETRIC PROPERTY PLC	ORD 10P	GB00B4WFW713	SHRS	Financials	Real Estate	01/10/2010	United Kingdom	GBX	£1,240.04	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
LSC	LONDON SECURITY PLC	ORD 1P	GB0005314363	SHRS	Industrials	Industrial Goods & Services	02/06/2000	United Kingdom	GBX	£256.26	AIM		ASX1	AIMP
LSE	LONDON STOCK EXCHANGE GROUP PLC	ORD SHS 6 79/86P	GB00B0SWJX34	SHRS	Financials	Financial Services	15/05/2006	United Kingdom	GBX	£15,964.78	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
LMI	LONMIN PLC	ORD USD0.0001	GB00BYSRJ698	SHRS	Basic Materials	Basic Resources	18/12/2015	United Kingdom	GBX	£124.20	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
LOOK	LOOKERS PLC	ORD  5P	GB00B17MMZ46	SHRS	Consumer Services	Retail	05/07/2006	United Kingdom	GBX	£418.94	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
LOOP	LOOPUP GROUP PLC	ORD 0.5P	GB00BYQP6S60	SHRS	Technology	Technology	24/08/2016	United Kingdom	GBX	£219.77	AIM		ASQ1	AMQ1
BD46	LOW & BONAR PLC	6% 1ST CUM PRF STK #1	GB0005363238	SHRS	Industrials	Industrial Goods & Services	28/06/2002	United Kingdom	GBX		MAIN MARKET	Standard Shares	SSX4	SXSN
BD70	LOW & BONAR PLC	6% 2ND CUM PRF STK #1	GB0005363451	SHRS	Industrials	Industrial Goods & Services	28/06/2002	United Kingdom	GBX		MAIN MARKET	Standard Shares	SSX4	SXSN
BD90	LOW & BONAR PLC	5 1/2% 3RD CUM PRF STK #1	GB0005363675	SHRS	Industrials	Industrial Goods & Services	28/06/2002	United Kingdom	GBX		MAIN MARKET	Standard Shares	SSX4	SXSN
LWB	LOW & BONAR PLC	ORD 5P	GB0005363014	SHRS	Industrials	Industrial Goods & Services	08/07/2005	United Kingdom	GBX	£129.40	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
LWI	LOWLAND INVESTMENT COMPANY PLC	ORD 25P	GB0005368062	SHRS	Financials	Financial Services	08/07/2005	United Kingdom	GBX	£409.33	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
LPA	LPA GROUP PLC	ORD 10P	GB0007320806	SHRS	Industrials	Industrial Goods & Services	07/05/2002	United Kingdom	GBX	£13.74	AIM		ASX1	AIMP
LSL	LSL PROPERTY SERVICES PLC	ORD 0.2P	GB00B1G5HX72	SHRS	Financials	Real Estate	21/11/2006	United Kingdom	GBX	£276.02	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
LUCE	LUCECO PLC	ORD GBP0.0005	GB00BZC0LP49	SHRS	Industrials	Industrial Goods & Services	20/10/2016	United Kingdom	GBX	£80.40	MAIN MARKET	Premium Equity Commercial Companies	SET3	ON10
LXB	LXB RETAIL PROPERTIES PLC	ORD NPV	JE00B4MFKH73	SHRS	Financials	Real Estate	20/10/2009	Jersey	GBX	£20.88	AIM		AMSM	ASM6
LXI	LXI REIT PLC	ORD 1P	GB00BYQ46T41	SHRS	Financials	Real Estate	27/02/2017	United Kingdom	GBX	£279.95	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
MPO	MACAU PROPERTY OPPORTUNITIES FUND LIMITED	ORD USD0.01	GG00BGDYFV61	SHRS	Financials	Real Estate	10/07/2018	United Kingdom	GBX	£117.48	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
MACF	MACFARLANE GROUP PLC	ORD 25P	GB0005518872	SHRS	Industrials	Industrial Goods & Services	16/04/1996	United Kingdom	GBX	£163.85	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC6
MNO	MAESTRANO GROUP PLC	ORD 1P	GB00BYZQM590	SHRS	Technology	Technology	30/05/2018	United Kingdom	GBX	£8.88	AIM		ASQ1	AMQ1
MAI	MAINTEL HOLDINGS PLC	ORD 1P	GB00B046YG73	SHRS	Industrials	Industrial Goods & Services	21/12/2005	United Kingdom	GBX	£101.51	AIM		ASQ1	AMQ1
MAIS	MAISTRO PLC	ORD 1P	GB00B8DX2616	SHRS	Technology	Technology	05/10/2012	United Kingdom	GBX	£8.10	AIM		ASQ1	AMQ1
MAJE	MAJEDIE INVESTMENTS PLC	10P	GB0005555221	SHRS	Financials	Financial Services	08/07/2005	United Kingdom	GBX	£148.29	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
WINE	MAJESTIC WINE PLC	ORD 7.5P	GB00B021F836	SHRS	Consumer Services	Retail	02/12/2005	United Kingdom	GBX	£281.33	AIM		AMSM	AS50
MLVN	MALVERN INTERNATIONAL PLC	ORD 1P	GB00B04XB679	SHRS	Industrials	Industrial Goods & Services	21/09/2005	United Kingdom	GBX	£15.88	AIM		ASQ1	AMQ1
MMC	MANAGEMENT CONSULTING GROUP PLC	ORD 1P	GB0001979029	SHRS	Industrials	Industrial Goods & Services	02/12/2005	United Kingdom	GBX	£25.40	MAIN MARKET	Premium Equity Commercial Companies	SET3	ON15
MRS	MANAGEMENT RESOURCE SOLUTIONS PLC	ORD EUR0.01	GB00B8BL4R23	SHRS	Industrials	Industrial Goods & Services	11/12/2014	United Kingdom	GBX	£15.16	AIM		ASQ1	AMQ1
MNL	MANCHESTER & LONDON INVESTMENT TRUST PLC	ORD 25P	GB0002258472	SHRS	Financials	Financial Services	16/09/1999	United Kingdom	GBX	£129.50	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SET3	ON15
MDO	MANDARIN ORIENTAL INTERNATIONAL LD	ORD US$0.05(SING REG)	BMG578481068	SHRS	Consumer Services	Travel & Leisure	27/09/2004	Bermuda	USD		MAIN MARKET	Standard Shares	SSX4	SXSN
MDOB	MANDARIN ORIENTAL INTERNATIONAL LD	ORD US$0.05(BERMUDA REGD)	BMG578481068	SHRS	Consumer Services	Travel & Leisure	03/11/2004	Bermuda	USD	£2,089.04	MAIN MARKET	Standard Shares	SSX4	SXSN
MDOJ	MANDARIN ORIENTAL INTERNATIONAL LD	ORD US$0.05(JERSEY REG)	BMG578481068	SHRS	Consumer Services	Travel & Leisure	03/11/2004	Bermuda	USD		MAIN MARKET	Standard Shares	SSX4	SXSN
EMG	MAN GROUP PLC	ORD USD0.03428571	GB00B83VD954	SHRS	Financials	Financial Services	06/11/2012	United Kingdom	GBX	£2,794.43	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
MFX	MANX FINANCIAL GROUP PLC	ORD NPV	IM00B28ZPX83	SHRS	Financials	Financial Services	30/01/2008	Isle of Man	GBX	£14.09	AIM		ASX1	AIMP
MANX	MANX TELECOM PLC	ORD 0.2P	IM00BHY3RF70	SHRS	Telecommunications	Telecommunications	10/02/2014	Isle of Man	GBX	£214.63	AIM		ASQ1	AMQ1
MPLF	MARBLE POINT LOAN FINANCING LIMITED	ORD SHS NPV	GG00BF1Q4G54	SHRS	Financials	Financial Services	13/02/2018	Guernsey	USD	£160.91	MAIN MARKET - SFS		SFM1	SFML
MAC	MARECHALE CAPITAL PLC	ORD 0.8P	GB0005401087	SHRS	Financials	Financial Services	03/03/2008	United Kingdom	GBX	£0.75	AIM		ASX1	AIMP
MKS	MARKS AND SPENCER GROUP PLC	ORD 25P	GB0031274896	SHRS	Consumer Services	Retail	19/03/2002	United Kingdom	GBX	£4,692.53	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
MRL	MARLOWE PLC	ORD 50P	GB00BD8SLV43	SHRS	Industrials	Industrial Goods & Services	31/03/2016	United Kingdom	GBX	£210.10	AIM		ASQ1	AMQ1
MMH	MARSHALL MOTOR HOLDINGS PLC	ORD 64P	GB00BVYB2Q58	SHRS	Consumer Services	Retail	02/04/2015	United Kingdom	GBX	£114.85	AIM		ASQ1	AMQ1
MSLH	MARSHALLS PLC	ORD 25P	GB00B012BV22	SHRS	Industrials	Construction & Materials	08/07/2004	United Kingdom	GBX	£827.02	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
MHM	MARSH & MCLENNAN COS. INC	COM US$1	US5717481023	SHRS	Financials	Insurance	27/09/2004	United States	USD	£31,366.39	MAIN MARKET	Standard Shares	SSX4	SXSN
92IP	MARSTON'S PLC	6% CUM PRF(PTG)STK #1	GB0009772459	SHRS	Consumer Services	Travel & Leisure	28/06/2002	United Kingdom	GBX		MAIN MARKET	Standard Shares	SSX4	SXSN
MARS	MARSTON'S PLC	ORD 7.375P	GB00B1JQDM80	SHRS	Consumer Services	Travel & Leisure	09/01/2007	United Kingdom	GBX	£626.01	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
MCP	MARTIN CURRIE ASIA UNCONSTRAINED TRUST PLC	ORD 50P	GB0005695126	SHRS	Financials	Financial Services	12/12/2005	United Kingdom	GBX	£134.38	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
MNP	MARTIN CURRIE GLOBAL PORTFOLIO TRUST PLC	ORD 5P	GB0005372411	SHRS	Financials	Financial Services	08/07/2005	United Kingdom	GBX	£226.59	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
MAW	MARUWA CO. LTD	JPY50	JP3879250003	SHRS	Industrials	Industrial Goods & Services	27/09/2004	Japan	JPY	£539.99	MAIN MARKET	Standard Shares	SSX4	SXSN
MVI	MARWYN VALUE INVESTORS LIMITED	ORD 0.0001P	KYG5897M1740	SHRS	Financials	Financial Services	08/10/2015	Cayman Islands	GBX	£92.71	MAIN MARKET - SFS		SFM2	SFQQ
MVIR	MARWYN VALUE INVESTORS LIMITED	REALISATION SHS 0.0001P	KYG5897M1823	SHRS	Financials	Financial Services	31/10/2017	Cayman Islands	GBX		MAIN MARKET - SFS		SFM2	SFQQ
MTMY	MATOMY MEDIA GROUP LTD.	ORD NIS0.01 (DI)	IL0011316978	SHRS	Consumer Services	Media	11/07/2014	Israel	GBX	£29.77	MAIN MARKET - HGS		HGS1	HG10
MTW	MATTIOLI WOODS PLC	ORD 1P	GB00B0MT3Y97	SHRS	Financials	Financial Services	20/09/2006	United Kingdom	GBX	£221.38	AIM		ASX1	AIMP
MIG2	MAVEN INCOME AND GROWTH VCT 2 PLC	ORD 10P	GB0030367451	SHRS	Financials	Financial Services	20/01/2004	United Kingdom	GBX	£13.20	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
MIG3	MAVEN INCOME AND GROWTH VCT 3 PLC	ORD 10P	GB0031153769	SHRS	Financials	Financial Services	28/07/2004	United Kingdom	GBX	£39.78	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
MIG5	MAVEN INCOME AND GROWTH VCT 5 PLC	ORD 10P	GB0002057536	SHRS	Financials	Financial Services	31/05/2007	United Kingdom	GBX	£23.32	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
MIG6	MAVEN INCOME AND GROWTH VCT 6 PLC	ORD 10P	GB00B1BV3Z44	SHRS	Financials	Financial Services	24/08/2006	United Kingdom	GBX	£21.90	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
MAV4	MAVEN INCOME & GROWTH VCT 4 PLC	ORD 10P	GB00B043QW84	SHRS	Financials	Financial Services	16/03/2006	United Kingdom	GBX	£37.81	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
MIG1	MAVEN INCOME & GROWTH VCT PLC	ORD 10P	GB0004122858	SHRS	Financials	Financial Services	06/04/2000	United Kingdom	GBX	£23.11	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
MXCR	MAXCYTE INC	COM STK USD0.01 (DI/REG S)	USU575801092	SHRS	Health Care	Health Care	24/04/2017	United States	GBX	£38.47	AIM		ASX1	AMSR
MXCT	MAXCYTE INC	COM STK USD0.01 (DI)	US57777K1060	SHRS	Health Care	Health Care	29/03/2016	United States	GBX	£83.55	AIM		ASQ1	AMQ1
MYN	MAYAN ENERGY LIMITED	ORD NPV (DI)	VGG5S26K1152	SHRS	Oil & Gas	Oil & Gas	28/04/2017	British Virgin Islands	GBX	£5.21	AIM		ASQ1	AMQ1
MUBL	MBL GROUP PLC	ORD 7.5P	GB00B0W48T45	SHRS	Consumer Services	Media	30/01/2006	United Kingdom	GBX	£0.74	AIM		ASX1	AIMP
MCB	MCBRIDE PLC	ORD 10P	GB0005746358	SHRS	Consumer Goods	Personal & Household Goods	08/07/2005	United Kingdom	GBX	£259.21	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
MCS	MCCARTHY & STONE PLC	ORD 8P	GB00BYNVD082	SHRS	Consumer Goods	Personal & Household Goods	11/11/2015	United Kingdom	GBX	£721.10	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC4
MCLS	MCCOLL'S RETAIL GROUP PLC	ORD GBP0.001	GB00BJ3VW957	SHRS	Consumer Services	Retail	28/02/2014	United Kingdom	GBX	£167.00	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
MCKS	MCKAY SECURITIES PLC	ORD 20P	GB0005522007	SHRS	Financials	Real Estate	08/07/2005	United Kingdom	GBX	£256.02	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC6
MCM	MC MINING LIMITED	ORD NPV	AU000000MCM9	SHRS	Basic Materials	Basic Resources	11/12/2017	Australia	GBX	£31.70	AIM		ASQ1	AMQ1
SAA	M&C SAATCHI PLC	ORD 1P	GB00B01F7T14	SHRS	Consumer Services	Media	14/07/2004	United Kingdom	GBX	£318.47	AIM		AMSM	AS50
MER	MEARS GROUP PLC	ORD 1P	GB0005630420	SHRS	Industrials	Industrial Goods & Services	22/09/2008	United Kingdom	GBX	£384.95	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
MED	MEDAPHOR GROUP PLC	ORD 1P	GB00BN791Q39	SHRS	Health Care	Health Care	27/08/2014	United Kingdom	GBX	£9.52	AIM		ASQ1	AMQ1
MEI	MEDIA AND INCOME TRUST PLC	ORD 2.5P	GB0009216283	SHRS	Financials	Financial Services	24/08/2000	United Kingdom	GBX		MAIN MARKET		SSX3	SQNC
MEIP	MEDIA AND INCOME TRUST PLC	PREFERRED INC 1P	GB0030358831	SHRS	Financials	Financial Services	13/12/2004	United Kingdom	GBX		MAIN MARKET		SSX4	SXCL
MDZ	MEDIAZEST PLC	ORD 0.1P	GB00B064NT52	SHRS	Consumer Services	Media	20/12/2006	United Kingdom	GBX	£1.22	AIM		ASX1	AIMP
MGP	MEDICA GROUP PLC	ORD 0.2P	GB00BYV24996	SHRS	Health Care	Health Care	21/03/2017	United Kingdom	GBX	£176.67	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
MDC	MEDICLINIC INTERNATIONAL PLC	ORD 10P	GB00B8HX8Z88	SHRS	Health Care	Health Care	26/06/2013	United Kingdom	GBX	£3,162.78	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
MXF	MEDICX FUND LIMITED	ORD NPV	GG00B1DVQL92	SHRS	Financials	Real Estate	12/12/2006	Guernsey	GBX	£363.19	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC5
MGGT	MEGGITT PLC	ORD 5P	GB0005758098	SHRS	Industrials	Industrial Goods & Services	31/10/2003	United Kingdom	GBX	£4,398.07	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
MIK	MEIKLES LIMITED	ZWR 0.1	ZW0009012114	SHRS			21/03/2011	Zimbabwe	USD		MAIN MARKET	Standard Shares	SSX4	SXSN
MRO	MELROSE INDUSTRIES PLC	ORDS 48/7P	GB00BZ1G4322	SHRS	Industrials	Construction & Materials	28/01/2016	United Kingdom	GBX	£9,711.65	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
MHN	MENHADEN CAPITAL PLC	ORD 1P	GB00BZ0XWD04	SHRS	Financials	Financial Services	31/07/2015	United Kingdom	GBX	£57.20	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
68HN	MENZIES(JOHN) PLC	9% CUM PRF #1	GB0005790273	SHRS	Industrials	Industrial Goods & Services	28/06/2002	United Kingdom	GBX	£1.76	MAIN MARKET	Standard Shares	SSX4	SXSN
MNZS	MENZIES(JOHN) PLC	ORD 25P	GB0005790059	SHRS	Industrials	Industrial Goods & Services	08/07/2005	United Kingdom	GBX	£457.85	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
MRC	MERCANTILE INVESTMENT TRUST (THE) PLC	ORD 2.5P	GB00BF4JDH58	SHRS	Financials	Financial Services	25/05/2018	United Kingdom	GBX	£1,682.11	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
MPL	MERCANTILE PORTS & LOGISTICS LIMITED	ORD NPV	GG00B53M7D91	SHRS	Industrials	Industrial Goods & Services	07/10/2010	Guernsey	GBX	£10.14	AIM		ASQ1	AMQ1
72HN	MERCHANTS TRUST PLC	3.65% CUM PRF #1	GB0005800296	SHRS	Financials	Financial Services	28/06/2002	United Kingdom	GBX		MAIN MARKET	Standard Shares	SSX4	SXSN
MRCH	MERCHANTS TRUST PLC	ORD 25P	GB0005800072	SHRS	Financials	Financial Services	31/10/2003	United Kingdom	GBX	£552.34	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
MERC	MERCIA TECHNOLOGIES PLC	ORD 0.001P	GB00BSL71W47	SHRS	Financials	Financial Services	18/12/2014	United Kingdom	GBX	£107.67	AIM		ASQ1	AMQ1
MPH	MEREO BIOPHARMA GROUP PLC	ORD GBP0.003	GB00BZ4G2K23	SHRS	Health Care	Health Care	09/06/2016	United Kingdom	GBX	£164.37	AIM		ASQ1	AMQ1
MERL	MERLIN ENTERTAINMENTS PLC	ORD 1P	GB00BDZT6P94	SHRS	Consumer Services	Travel & Leisure	13/11/2013	United Kingdom	GBX	£4,092.38	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
32OC	MERRILL LYNCH INTERNATIONAL & CO CV	CALL WTS RLTG TO 'B' HENNES & MAURITZ AB	ANN562715345	SHRS			23/07/1999	Curacao	SEK		MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
MTL	METALS EXPLORATION PLC	ORD 1P	GB00B0394F60	SHRS	Basic Materials	Basic Resources	22/10/2004	United Kingdom	GBX	£33.66	AIM		ASX1	AIMP
MTR	METAL TIGER PLC	ORD 0.01P	GB0030493232	SHRS	Financials	Financial Services	31/05/2001	United Kingdom	GBX	£32.06	AIM		ASQ1	AMQ1
MNC	METMINCO LIMITED	ORD NPV	AU000000MNC7	SHRS	Basic Materials	Basic Resources	01/04/2010	Australia	GBX	£2.97	AIM		ASQ1	AMQ1
MTRO	METRO BANK PLC	ORD 0.0001P	GB00BZ6STL67	SHRS	Financials	Banks	10/03/2016	United Kingdom	GBX	£2,896.54	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
MBH	MICHELMERSH BRICK HOLDINGS PLC	ORD 20P	GB00B013H060	SHRS	Industrials	Construction & Materials	23/06/2005	United Kingdom	GBX	£75.23	AIM		ASQ1	AMQ1
MCRO	MICRO FOCUS INTERNATIONAL PLC	ORD 10P	GB00BD8YWM01	SHRS	Technology	Technology	01/09/2017	United Kingdom	GBX	£6,154.30	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
MCGN	MICROGEN PLC	ORD 6 3/7P	GB00BVVHWX30	SHRS	Technology	Technology	19/03/2015	United Kingdom	GBX	£252.72	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
MSYS	MICROSAIC SYSTEMS PLC	ORD 0.25P	GB00B547ZY09	SHRS	Industrials	Industrial Goods & Services	11/04/2011	United Kingdom	GBX	£8.21	AIM		ASQ1	AMQ1
MTPH	MIDATECH PHARMA PLC	ORD 0.005P	GB00BRTL9B63	SHRS	Health Care	Health Care	08/12/2014	United Kingdom	GBX	£13.77	AIM		ASQ1	AMQ1
MCT	MIDDLEFIELD CANADIAN INCOME PCC	RED PART PREF SHS NPV	GB00B15PV034	SHRS	Financials	Financial Services	06/07/2006	Jersey	GBX	£109.68	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
MIDW	MIDWICH GROUP PLC	ORD GBP0.01	GB00BYSXWW41	SHRS	Industrials	Industrial Goods & Services	06/05/2016	United Kingdom	GBX	£530.32	AIM		AMSM	AF50
MWY	MID-WYND INTERNATIONAL INVESTMENT TRUST PLC	ORD 5P	GB00B6VTTK07	SHRS	Financials	Financial Services	11/10/2011	United Kingdom	GBX	£204.51	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
MILA	MILA RESOURCES PLC	ORD GBP0.01	GB00BD4FCK53	SHRS	Financials	Financial Services	07/10/2016	United Kingdom	GBX	£0.78	MAIN MARKET		SSQ3	SQS3
MLC	MILLENNIUM & COPTHORNE HOTELS PLC	ORD 30P	GB0005622542	SHRS	Consumer Services	Travel & Leisure	31/10/2003	United Kingdom	GBX	£1,692.12	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
MCON	MINCON GROUP PLC	ORD EUR0.01	IE00BD64C665	SHRS	Industrials	Industrial Goods & Services	26/11/2013	Ireland	GBX	£305.28	AIM		ASQ1	AMQ1
MIND	MIND GYM PLC	ORD 0.001P	GB00BF3SQB83	SHRS	Industrials	Industrial Goods & Services	28/06/2018	United Kingdom	GBX	£165.44	AIM		ASQ1	AMQ1
MMX	MINDS + MACHINES GROUP LIMITED	ORD NPV (DI)	VGG614091012	SHRS	Consumer Services	Media	21/03/2014	British Virgin Islands	GBX	£49.78	AIM		ASQ1	AMQ1
MAFL	MINERAL & FINANCIAL INVESTMENTS LIMITED	ORD 1P (DI)	KYG6181G1055	SHRS	Financials	Financial Services	17/04/2013	Cayman Islands	GBX	£2.24	AIM		ASQ1	AMQ1
MIN	MINOAN GROUP PLC	ORD 1P	GB0008497975	SHRS	Consumer Services	Travel & Leisure	02/05/2007	United Kingdom	GBX	£7.55	AIM		ASX1	AIMP
MPAY	MI-PAY GROUP PLC	ORD 10P	GB00B0N59376	SHRS	Industrials	Industrial Goods & Services	21/05/2007	United Kingdom	GBX	£4.57	AIM		ASQ1	AMQ1
MIRA	MIRADA PLC	ORD 1P	GB00B29WFV68	SHRS	Consumer Services	Media	26/02/2008	United Kingdom	GBX	£2.11	AIM		ASX1	AIMP
MIRI	MIRRIAD ADVERTISING PLC	ORD GBP0.00001	GB00BF52QY14	SHRS	Consumer Services	Media	19/12/2017	United Kingdom	GBX	£31.54	AIM		ASQ1	AMQ1
MAB	MITCHELLS & BUTLERS PLC	ORD 8 13/24P	GB00B1FP6H53	SHRS	Consumer Services	Travel & Leisure	20/04/2007	United Kingdom	GBX	£1,130.74	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
MTO	MITIE GROUP PLC	ORD 2.5P	GB0004657408	SHRS	Industrials	Industrial Goods & Services	31/10/2003	United Kingdom	GBX	£536.83	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
MIGO	MITON GLOBAL OPPORTUNITIES PLC	ORD 1P	GB0034365949	SHRS	Financials	Financial Services	06/04/2004	United Kingdom	GBX	£78.41	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
MGR	MITON GROUP PLC	ORD 0.1P	GB00B01WR582	SHRS	Financials	Financial Services	22/06/2005	United Kingdom	GBX	£123.43	AIM		ASX1	AIMP
MINI	MITON UK MICROCAP TRUST PLC	ORD GBP0.001	GB00BWFGQ085	SHRS	Financials	Financial Services	30/04/2015	United Kingdom	GBX	£101.36	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
MEL	MITSUBISHI ELECTRIC CORPORATION	COM STK Y50	JP3902400005	SHRS	Industrials	Industrial Goods & Services	27/09/2004	Japan	JPY	£12,321.87	MAIN MARKET	Standard Shares	SSX4	SXSN
GLE	MJ GLEESON PLC	ORD 2P	GB00BRKD9Z53	SHRS	Consumer Goods	Personal & Household Goods	19/12/2014	United Kingdom	GBX	£405.04	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
MKA	MKANGO RESOURCES LTD	CMN SHS NPV (DI)	CA60686A4090	SHRS	Basic Materials	Basic Resources	15/06/2016	Canada	GBX	£9.63	AIM		ASQ1	AMQ1
MIG	MOBEUS INCOME & GROWTH 2 VCT PLC	ORD 1P	GB00B0LKLZ05	SHRS	Financials	Financial Services	05/01/2006	United Kingdom	GBX	£43.39	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
MIG4	MOBEUS INCOME & GROWTH 4 VCT PLC	ORD 1P	GB00B1FMDH51	SHRS	Financials	Financial Services	20/10/2006	United Kingdom	GBX	£51.44	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
MIX	MOBEUS INCOME & GROWTH VCT PLC	ORD 1P	GB00B01WL239	SHRS	Financials	Financial Services	23/11/2006	United Kingdom	GBX	£65.16	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
MOS	MOBILE STREAMS PLC	ORD 0.2P	GB00B0WJ3L68	SHRS	Telecommunications	Telecommunications	20/09/2006	United Kingdom	GBX	£0.81	AIM		ASX1	AIMP
MBT	MOBILE TORNADO GROUP PLC	ORD 2P	GB00B01RQV23	SHRS	Telecommunications	Telecommunications	08/03/2006	United Kingdom	GBX	£15.37	AIM		ASX1	AIMP
MBO	MOBILITYONE LIMITED	ORD 2.5P	JE00B1Z48326	SHRS	Industrials	Industrial Goods & Services	05/07/2007	Jersey	GBX	£4.52	AIM		ASQ1	AMQ1
MWG	MODERN WATER PLC	ORD 0.25P	GB00B1XF5X66	SHRS	Industrials	Industrial Goods & Services	12/06/2007	United Kingdom	GBX	£9.92	AIM		ASQ1	AMQ1
MNDI	MONDI PLC	ORD EUR 0.20	GB00B1CRLC47	SHRS	Basic Materials	Basic Resources	02/07/2007	United Kingdom	GBX	£7,726.75	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
MONY	MONEYSUPERMARKET.COM GROUP PLC	ORD 0.02P	GB00B1ZBKY84	SHRS	Consumer Services	Media	26/07/2007	United Kingdom	GBX	£1,495.45	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
MNKS	MONKS INVESTMENT TRUST PLC	ORD 5P	GB0030517261	SHRS	Financials	Financial Services	31/10/2003	United Kingdom	GBX	£1,825.32	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
MTE	MONTANARO EUROPEAN SMALLER C. TST PLC	ORD 50P	GB0004543517	SHRS	Financials	Financial Services	20/03/2007	United Kingdom	GBX	£161.48	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
